title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
FIFA Street 2,PlayStation Portable,6.2,2006,3,28,8746,Sports,Electronic Arts,0.07,0.06,0.0,0.03,0.15
Driver: Parallel Lines,PlayStation 2,7.2,2006,3,15,6182,Racing,Atari,0.12,0.1,0.03,0.03,0.28
Ice Age 2: The Meltdown,PlayStation 2,7.9,2006,3,14,4960,Platform,Vivendi Games,0.19,0.15,0.0,0.05,0.39
Let's Ride! Silver Buckle Stables,PlayStation 2,5.5,2006,3,13,10934,Sports,THQ,0.05,0.04,0.0,0.01,0.09
Marvel Nemesis: Rise of the Imperfects,PlayStation Portable,6.1,2006,3,13,5651,Fighting,Electronic Arts,0.29,0.0,0.0,0.03,0.32
Midnight Club 3: DUB Edition Remix,PlayStation 2,8.8,2006,3,13,1746,Racing,Take-Two Interactive,0.97,0.04,0.0,0.16,1.16
Syphon Filter: Dark Mirror,PlayStation Portable,9.3,2006,3,10,5961,Shooter,Sony Computer Entertainment,0.26,0.01,0.0,0.03,0.29
Full Spectrum Warrior: Ten Hammers,PlayStation 2,8.0,2006,3,28,12232,Strategy,THQ,0.03,0.02,0.0,0.01,0.07
Kingdom Hearts II,PlayStation 2,7.6,2006,3,28,256,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33
Mega Man Powered Up,PlayStation Portable,8.2,2006,3,14,8999,Platform,Capcom,0.12,0.01,0.0,0.02,0.14
Metal Gear Solid 3: Subsistence,PlayStation 2,9.8,2006,3,10,3635,Action,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55
Daxter,PlayStation Portable,9.0,2006,3,9,267,Platform,Sony Computer Entertainment,2.45,1.02,0.0,0.75,4.22
Worms: Open Warfare,PlayStation Portable,7.0,2006,3,27,2646,Strategy,THQ,0.11,0.43,0.0,0.24,0.78
Warship Gunner 2,PlayStation 2,7.0,2006,3,27,14752,Simulation,Tecmo Koei,0.01,0.01,0.0,0.0,0.03
SpongeBob SquarePants: The Yellow Avenger,PlayStation Portable,5.7,2006,3,24,2254,Action,THQ,0.55,0.21,0.0,0.16,0.92
Generation of Chaos,PlayStation Portable,6.7,2006,3,8,12671,Role-Playing,Midas Interactive Entertainment,0.05,0.0,0.0,0.0,0.06
Samurai Warriors: State of War,PlayStation Portable,5.8,2006,3,24,7986,Action,Tecmo Koei,0.07,0.0,0.11,0.01,0.19
Suikoden V,PlayStation 2,8.2,2006,3,22,5273,Role-Playing,Konami Digital Entertainment,0.08,0.06,0.19,0.02,0.35
NBA Ballers: Phenom,PlayStation 2,7.9,2006,4,4,4199,Sports,Midway Games,0.23,0.18,0.0,0.06,0.47
From Russia With Love,PlayStation Portable,7.1,2006,4,4,11311,Action,Electronic Arts,0.07,0.01,0.0,0.01,0.08
Tourist Trophy: The Real Riding Simulator,PlayStation 2,8.4,2006,4,3,3002,Racing,Sony Computer Entertainment,0.28,0.22,0.11,0.07,0.68
Major League Baseball 2K6,PlayStation 2,7.3,2006,4,3,4413,Sports,Spike,0.37,0.01,0.0,0.06,0.44
Rampage: Total Destruction,PlayStation 2,5.0,2006,4,24,5114,Action,Midway Games,0.18,0.14,0.0,0.05,0.37
Ace Combat Zero: The Belkan War,PlayStation 2,8.8,2006,4,21,3920,Simulation,Namco Bandai Games,0.15,0.12,0.2,0.04,0.51
Kao Challengers,PlayStation Portable,6.0,2006,4,11,15250,Platform,Atari,0.02,0.0,0.0,0.0,0.02
Samurai Champloo: Sidetracked,PlayStation 2,7.2,2006,4,11,12930,Action,Namco Bandai Games,0.03,0.02,0.0,0.01,0.05
The Da Vinci Code,PlayStation 2,4.8,2006,5,23,9113,Action,Take-Two Interactive,0.07,0.05,0.0,0.02,0.14
Monster Rancher EVO,PlayStation 2,6.5,2006,4,19,10578,Role-Playing,Tecmo Koei,0.02,0.02,0.05,0.01,0.1
Real World Golf,PlayStation 2,7.9,2006,4,10,10282,Sports,Valcon Games,0.05,0.04,0.0,0.01,0.11
Viewtiful Joe: Red Hot Rumble,PlayStation Portable,6.4,2006,4,6,11145,Action,Capcom,0.08,0.0,0.0,0.01,0.09
World Poker Tour,PlayStation Portable,7.0,2006,4,26,13650,Misc,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04
Go! Sudoku,PlayStation Portable,6.9,2006,4,5,9788,Puzzle,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12
Tomb Raider: Legend,PlayStation 2,8.0,2006,4,5,3858,Action,Eidos Interactive,0.25,0.19,0.02,0.06,0.52
NBA Ballers: Rebound,PlayStation Portable,7.4,2006,5,22,10656,Sports,Midway Games,0.09,0.0,0.0,0.01,0.1
Field Commander,PlayStation Portable,8.4,2006,5,19,8569,Strategy,Sony Online Entertainment,0.14,0.0,0.0,0.01,0.16
X-Men: The Official Game,PlayStation 2,5.9,2006,5,18,4711,Action,Activision,0.2,0.16,0.0,0.05,0.41
OutRun 2006: Coast 2 Coast,PlayStation 2,7.3,2006,4,25,13111,Racing,Sega,0.02,0.01,0.01,0.0,0.05
OutRun 2006: Coast 2 Coast,PlayStation Portable,7.3,2006,4,25,13716,Racing,Sega,0.03,0.01,0.0,0.01,0.04
Lemmings,PlayStation Portable,7.8,2006,5,18,2405,Puzzle,Sony Computer Entertainment,0.12,0.52,0.0,0.23,0.87
MLB SlugFest 2006,PlayStation 2,6.5,2006,6,12,6472,Sports,Midway Games,0.13,0.1,0.0,0.03,0.26
Urban Chaos: Riot Response,PlayStation 2,7.9,2006,6,12,12670,Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,0.06
Cars,PlayStation 2,7.0,2006,6,12,1653,Racing,THQ,1.01,0.04,0.0,0.16,1.21
Puzzle Challenge: Crosswords and More!,PlayStation Portable,6.4,2006,6,5,7695,Puzzle,Crave Entertainment,0.18,0.0,0.0,0.01,0.2
Grand Theft Auto: Liberty City Stories,PlayStation 2,8.0,2006,6,5,361,Action,Take-Two Interactive,1.56,1.4,0.07,0.5,3.54
The Hustle: Detroit Streets,PlayStation 2,6.8,2006,5,26,13470,Sports,Activision,0.02,0.02,0.0,0.01,0.04
Race Driver 2006,PlayStation Portable,8.5,2006,5,26,14614,Racing,Codemasters,0.03,0.0,0.0,0.0,0.03
Gradius Collection,PlayStation Portable,8.1,2006,6,2,12262,Shooter,Konami Digital Entertainment,0.04,0.0,0.02,0.0,0.06
Stacked with Daniel Negreanu,PlayStation 2,4.8,2006,6,1,11880,Misc,Myelin Media,0.04,0.03,0.0,0.01,0.07
Gallop Racer 2006,PlayStation 2,8.5,2006,6,1,10455,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.1
Astonishia Story,PlayStation Portable,5.5,2006,6,6,14179,Role-Playing,Ubisoft,0.03,0.0,0.0,0.0,0.03
Puzzle Challenge: Crosswords and More!,PlayStation 2,6.3,2006,6,5,15181,Puzzle,Crave Entertainment,0.01,0.01,0.0,0.0,0.02
Teen Titans,PlayStation 2,6.0,2006,5,26,6615,Action,THQ,0.12,0.1,0.0,0.03,0.25
Metal Saga,PlayStation 2,7.0,2006,5,25,14842,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03
Over the Hedge,PlayStation 2,6.5,2006,5,25,3746,Platform,Activision,0.45,0.02,0.0,0.07,0.54
Tokyo Xtreme Racer DRIFT,PlayStation 2,4.5,2006,5,31,8094,Racing,Genki,0.09,0.07,0.0,0.02,0.18
Cabela's Dangerous Hunts: Ultimate Challenge,PlayStation Portable,5.5,2006,5,31,12538,Sports,Activision Value,0.06,0.0,0.0,0.0,0.06
Monster Hunter Freedom,PlayStation Portable,7.7,2006,5,30,1451,Role-Playing,Capcom,0.24,0.04,1.03,0.04,1.35
Rogue Trooper,PlayStation 2,8.0,2006,5,25,13529,Shooter,Eidos Interactive,0.02,0.02,0.0,0.01,0.04
Kao the Kangaroo Round 2,PlayStation 2,5.5,2006,5,30,15912,Platform,JoWood Productions,0.01,0.01,0.0,0.0,0.02
Steambot Chronicles,PlayStation 2,7.3,2006,5,30,13975,Role-Playing,505 Games,0.02,0.01,0.0,0.0,0.04
Hitman: Blood Money,PlayStation 2,8.0,2006,5,30,3966,Action,Eidos Interactive,0.25,0.19,0.0,0.06,0.5
Barnyard,PlayStation 2,6.7,2006,8,7,10836,Action,THQ,0.05,0.04,0.0,0.01,0.09
Super Monkey Ball Adventure,PlayStation 2,4.8,2006,8,7,14811,Platform,Sega,0.01,0.01,0.0,0.0,0.03
NCAA Football 07,PlayStation Portable,6.9,2006,7,17,5162,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37
Valkyrie Profile: Lenneth,PlayStation Portable,8.5,2006,7,17,5182,Role-Playing,Square Enix,0.17,0.01,0.16,0.02,0.36
The Ant Bully,PlayStation 2,5.5,2006,8,1,10575,Platform,Midway Games,0.05,0.04,0.0,0.01,0.1
NFL Head Coach,PlayStation 2,7.2,2006,6,20,4334,Sports,Electronic Arts,0.38,0.01,0.0,0.06,0.45
The Legend of Heroes II: Prophecy of the Moonlight Witch,PlayStation Portable,6.1,2006,6,20,9084,Role-Playing,Namco Bandai Games,0.03,0.0,0.11,0.0,0.14
Ultimate Board Game Collection,PlayStation 2,3.0,2006,7,26,16348,Misc,Xplosiv,0.01,0.0,0.0,0.0,0.01
Alfa Romeo Racing Italiano,PlayStation 2,4.0,2006,7,17,16062,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.01
NCAA Football 07,PlayStation 2,8.7,2006,7,17,1058,Sports,Electronic Arts,1.41,0.05,0.0,0.23,1.7
FlatOut 2,PlayStation 2,8.3,2006,7,31,8625,Racing,Empire Interactive,0.08,0.06,0.0,0.02,0.16
Sprint Cars: Road to Knoxville,PlayStation 2,5.0,2006,7,28,12043,Racing,THQ,0.03,0.03,0.0,0.01,0.07
Tomb Raider: Legend,PlayStation Portable,7.2,2006,6,19,4284,Action,Eidos Interactive,0.09,0.24,0.0,0.12,0.46
Juiced: Eliminator,PlayStation Portable,7.0,2006,6,29,4567,Racing,THQ,0.11,0.2,0.0,0.12,0.43
Pirates of the Caribbean: The Legend of Jack Sparrow,PlayStation 2,5.5,2006,6,28,6738,Adventure,Ubisoft,0.12,0.09,0.0,0.03,0.25
World Tour Soccer 06,PlayStation Portable,7.7,2006,6,27,11693,Sports,Sony Computer Entertainment,0.07,0.0,0.0,0.01,0.08
Blade Dancer: Lineage of Light,PlayStation Portable,6.5,2006,7,24,12706,Role-Playing,Atari,0.05,0.0,0.0,0.0,0.06
Final Fantasy XI: Treasures of Aht Urhgan,PlayStation 2,8.4,2006,7,21,7092,Role-Playing,Square Enix,0.06,0.05,0.1,0.02,0.23
Monster House,PlayStation 2,6.8,2006,7,20,9045,Adventure,THQ,0.07,0.05,0.0,0.02,0.14
Armored Core: Last Raven,PlayStation 2,6.4,2006,6,13,8162,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18
Micro Machines V4,PlayStation 2,7.0,2006,6,26,16492,Racing,Codemasters,0.01,0.0,0.0,0.0,0.01
Micro Machines V4,PlayStation Portable,7.0,2006,6,26,15571,Racing,Codemasters,0.01,0.0,0.0,0.0,0.02
Naruto: Ultimate Ninja,PlayStation 2,7.5,2006,6,26,3332,Fighting,Atari,0.5,0.02,0.0,0.08,0.61
Romancing SaGa,PlayStation 2,6.5,2006,6,25,3450,Role-Playing,Square Enix,0.06,0.04,0.47,0.01,0.58
Super Dragon Ball Z,PlayStation 2,7.4,2006,7,19,5086,Fighting,Atari,0.09,0.07,0.19,0.02,0.37
Pirates of the Caribbean: Dead Man's Chest,PlayStation Portable,6.0,2006,7,5,6142,Adventure,Disney Interactive Studios,0.25,0.01,0.0,0.02,0.28
Cars,PlayStation Portable,7.5,2006,6,13,1643,Racing,THQ,0.72,0.29,0.0,0.21,1.22
Madden NFL 07,PlayStation 2,8.3,2006,8,22,241,Sports,Electronic Arts,3.63,0.24,0.01,0.61,4.49
Dance Factory,PlayStation 2,3.5,2006,8,30,14354,Action,Codemasters,0.02,0.01,0.0,0.0,0.03
Super Monkey Ball Adventure,PlayStation Portable,4.8,2006,8,29,11375,Platform,Sega,0.05,0.02,0.0,0.01,0.08
LEGO Star Wars II: The Original Trilogy,PlayStation 2,8.4,2006,9,7,557,Action,LucasArts,1.85,0.64,0.01,0.19,2.69
Dirge of Cerberus: Final Fantasy VII,PlayStation 2,7.0,2006,8,11,1279,Shooter,Square Enix,0.47,0.37,0.52,0.12,1.48
Disgaea 2: Cursed Memories,PlayStation 2,8.5,2006,8,29,5515,Role-Playing,Tecmo Koei,0.09,0.07,0.15,0.02,0.33
Yakuza,PlayStation 2,8.2,2006,9,5,2567,Action,Sega,0.03,0.02,0.74,0.01,0.8
D1 Professional Drift Grand Prix Series,PlayStation 2,3.7,2006,8,8,14715,Racing,Yuke's,0.01,0.01,0.0,0.0,0.03
LocoRoco,PlayStation Portable,9.0,2006,9,5,4912,Platform,Sony Computer Entertainment,0.14,0.05,0.16,0.04,0.39
NASCAR,PlayStation Portable,6.8,2006,9,5,10817,Racing,Electronic Arts,0.09,0.0,0.0,0.01,0.1
God Hand,PlayStation 2,3.0,2006,10,10,12139,Action,Capcom,0.0,0.0,0.07,0.0,0.07
Tiger Woods PGA Tour 07,PlayStation Portable,8.0,2006,10,10,6315,Sports,Electronic Arts,0.2,0.04,0.0,0.04,0.27
FIFA Soccer 07,PlayStation Portable,8.5,2006,10,10,1666,Sports,Electronic Arts,0.24,0.65,0.0,0.32,1.21
Dance Dance Revolution SuperNOVA,PlayStation 2,7.0,2006,10,9,2000,Simulation,Konami Digital Entertainment,0.87,0.03,0.0,0.14,1.04
FIFA Soccer 07,PlayStation 2,8.5,2006,10,9,284,Sports,Electronic Arts,0.71,2.48,0.03,0.89,4.11
Mercury Meltdown,PlayStation Portable,8.5,2006,10,9,12585,Action,Atari,0.05,0.01,0.0,0.01,0.06
Mortal Kombat: Armageddon,PlayStation 2,8.5,2006,10,9,1940,Fighting,Midway Games,0.88,0.04,0.0,0.14,1.06
NBA 2K7,PlayStation 2,8.7,2006,9,27,2650,Sports,Take-Two Interactive,0.65,0.02,0.0,0.11,0.78
Valkyrie Profile 2: Silmeria,PlayStation 2,8.5,2006,9,26,4177,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47
Just Cause,PlayStation 2,5.5,2006,9,18,15953,Action,Eidos Interactive,0.01,0.01,0.0,0.0,0.02
NHL 07,PlayStation Portable,7.9,2006,9,18,8318,Sports,Electronic Arts,0.13,0.02,0.0,0.02,0.17
The Godfather: Mob Wars,PlayStation Portable,6.2,2006,9,18,10294,Action,Electronic Arts,0.09,0.01,0.0,0.01,0.11
Tiger Woods PGA Tour 07,PlayStation 2,8.5,2006,10,6,2837,Sports,Electronic Arts,0.6,0.02,0.0,0.1,0.72
Scarface: The World is Yours,PlayStation 2,8.7,2006,10,6,1695,Action,Vivendi Games,0.99,0.04,0.0,0.16,1.19
Guilty Gear Judgment,PlayStation Portable,7.5,2006,9,23,8491,Fighting,Majesco Entertainment,0.13,0.0,0.02,0.01,0.16
LEGO Star Wars II: The Original Trilogy,PlayStation Portable,8.0,2006,9,12,1368,Action,LucasArts,0.58,0.51,0.0,0.32,1.41
Bounty Hounds,PlayStation Portable,7.0,2006,9,12,14123,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03
NHL 07,PlayStation 2,8.0,2006,9,11,3927,Sports,Electronic Arts,0.42,0.02,0.0,0.07,0.51
The Fast and the Furious,PlayStation 2,6.6,2006,10,4,12631,Racing,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06
Open Season,PlayStation 2,6.0,2006,10,3,14866,Platform,Ubisoft,0.01,0.01,0.0,0.0,0.03
Bomberman,PlayStation Portable,7.0,2006,9,11,8733,Puzzle,Konami Digital Entertainment,0.14,0.0,0.0,0.01,0.15
Rapala Trophies,PlayStation Portable,7.0,2006,9,15,13464,Sports,Activision,0.04,0.0,0.0,0.0,0.04
Okami,PlayStation 2,9.1,2006,9,15,3230,Action,Capcom,0.11,0.03,0.15,0.34,0.63
NBA Live 07,PlayStation Portable,6.0,2006,10,2,3902,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.51
NBA Live 07,PlayStation 2,4.9,2006,10,2,1518,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3
Samurai Warriors 2,PlayStation 2,5.8,2006,9,19,3291,Action,Tecmo Koei,0.02,0.02,0.57,0.01,0.61
Pirates: Legend of the Black Buccaneer,PlayStation 2,5.0,2006,9,11,15709,Adventure,10TACLE Studios,0.01,0.01,0.0,0.0,0.02
NASCAR 07,PlayStation 2,7.5,2006,9,8,10012,Racing,Electronic Arts,0.06,0.04,0.0,0.01,0.11
Medal of Honor Heroes,PlayStation Portable,8.4,2006,10,23,573,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,2.65
Avatar: The Last Airbender,PlayStation Portable,5.1,2006,10,16,10197,Adventure,THQ,0.1,0.0,0.0,0.01,0.11
Ace Combat X: Skies of Deception,PlayStation Portable,8.7,2006,10,20,2090,Simulation,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99
Gun Showdown,PlayStation Portable,8.0,2006,10,20,12526,Action,Activision,0.05,0.01,0.0,0.01,0.06
Gangs of London,PlayStation Portable,4.5,2006,10,13,2158,Adventure,Sony Computer Entertainment,0.3,0.44,0.0,0.22,0.96
Stacked with Daniel Negreanu,PlayStation Portable,5.0,2006,10,13,14306,Misc,Myelin Media,0.03,0.0,0.0,0.0,0.03
Capcom Classics Collection Reloaded,PlayStation Portable,8.0,2006,10,18,5498,Misc,Capcom,0.26,0.0,0.03,0.03,0.33
The Sims 2: Pets,PlayStation 2,7.7,2006,10,18,5930,Simulation,Electronic Arts,0.02,0.01,0.0,0.27,0.3
Open Season,PlayStation Portable,6.3,2006,10,11,11685,Platform,Ubisoft,0.07,0.0,0.0,0.01,0.08
Tales of the Abyss,PlayStation 2,8.3,2006,10,11,3515,Role-Playing,Namco Bandai Games,0.0,0.0,0.57,0.0,0.57
Destroy All Humans! 2,PlayStation 2,8.0,2006,10,17,4104,Action,THQ,0.4,0.02,0.0,0.07,0.48
Bully,PlayStation 2,8.9,2006,10,16,2215,Action,Take-Two Interactive,0.75,0.03,0.04,0.12,0.94
Killzone: Liberation,PlayStation Portable,9.0,2006,10,16,2328,Shooter,Sony Computer Entertainment,0.44,0.28,0.0,0.18,0.89
Dungeon Siege: Throne of Agony,PlayStation Portable,8.3,2006,11,3,8480,Role-Playing,Take-Two Interactive,0.13,0.02,0.0,0.02,0.16
Marvel: Ultimate Alliance,PlayStation Portable,8.1,2006,11,3,5142,Role-Playing,Activision,0.33,0.0,0.0,0.03,0.37
Tony Hawk's Project 8,PlayStation 3,7.0,2006,11,9,3198,Sports,Activision,0.3,0.23,0.01,0.1,0.63
Need for Speed Carbon: Own the City,PlayStation Portable,7.0,2006,11,1,634,Racing,Electronic Arts,0.87,0.98,0.0,0.59,2.44
Grand Theft Auto: Vice City Stories,PlayStation Portable,9.0,2006,10,30,199,Action,Take-Two Interactive,1.7,2.02,0.16,1.21,5.08
Genji: Days of the Blade,PlayStation 3,6.0,2006,11,7,2727,Action,Sony Computer Entertainment,0.18,0.38,0.06,0.14,0.76
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PlayStation Portable,8.0,2006,11,7,1968,Shooter,Sony Computer Entertainment,0.81,0.11,0.0,0.13,1.05
SingStar Rocks!,PlayStation 2,5.3,2006,11,14,1867,Misc,Sony Computer Entertainment,0.0,0.84,0.0,0.25,1.1
Greg Hastings' Tournament Paintball Max'd,PlayStation 2,6.5,2006,11,14,16337,Shooter,Activision,0.01,0.0,0.0,0.0,0.01
NHL 2K7,PlayStation 3,8.6,2006,11,14,9672,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12
Ridge Racer 7,PlayStation 3,8.2,2006,11,14,1416,Racing,Namco Bandai Games,0.24,0.7,0.16,0.26,1.37
Need for Speed Carbon,PlayStation 2,7.8,2006,10,27,1463,Racing,Electronic Arts,1.22,0.05,0.05,0.01,1.34
Final Fantasy XII,PlayStation 2,9.5,2006,10,27,148,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95
Phantasy Star Universe,PlayStation 2,6.6,2006,11,7,7899,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19
Resistance: Fall of Man,PlayStation 3,9.1,2006,11,10,254,Shooter,Sony Computer Entertainment,1.73,1.73,0.14,0.75,4.35
Tony Hawk's Project 8,PlayStation 2,6.3,2006,11,10,2394,Sports,Activision,0.72,0.03,0.0,0.12,0.87
WTF: Work Time Fun,PlayStation Portable,6.4,2006,10,26,13671,Puzzle,Sony Computer Entertainment,0.04,0.0,0.0,0.0,0.04
Every Extend Extra,PlayStation Portable,8.1,2006,11,9,10029,Shooter,Disney Interactive Studios,0.1,0.01,0.0,0.01,0.11
Marvel: Ultimate Alliance,PlayStation 2,8.1,2006,10,25,2510,Role-Playing,Activision,0.69,0.03,0.0,0.11,0.82
ATV Offroad Fury Pro,PlayStation Portable,7.9,2006,10,25,4251,Racing,Sony Computer Entertainment,0.37,0.04,0.0,0.05,0.46
Family Guy,PlayStation Portable,4.1,2006,10,24,7717,Action,Take-Two Interactive,0.18,0.0,0.0,0.02,0.2
Need for Speed Carbon,PlayStation 3,7.9,2006,11,15,1577,Racing,Electronic Arts,0.49,0.52,0.03,0.21,1.26
Untold Legends: Dark Kingdom,PlayStation 3,6.5,2006,11,15,7647,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2
Call of Duty 3,PlayStation 2,8.0,2006,11,15,1921,Shooter,Activision,0.89,0.03,0.0,0.15,1.07
Marvel: Ultimate Alliance,PlayStation 3,7.9,2006,11,15,4948,Role-Playing,Activision,0.33,0.02,0.0,0.04,0.39
Tiger Woods PGA Tour 07,PlayStation 3,8.3,2006,11,15,3958,Sports,Electronic Arts,0.31,0.12,0.0,0.07,0.5
Dynasty Warriors Vol. 2,PlayStation Portable,5.4,2006,11,14,13254,Action,Tecmo Koei,0.04,0.0,0.0,0.0,0.05
Cabela's African Safari,PlayStation Portable,7.3,2006,11,14,13336,Sports,Activision Value,0.04,0.0,0.0,0.0,0.05
Star Trek: Tactical Assault,PlayStation Portable,6.4,2006,11,21,14523,Strategy,Ubisoft,0.02,0.01,0.0,0.0,0.03
Thrillville,PlayStation 2,7.5,2006,11,21,3064,Strategy,Atari,0.55,0.02,0.0,0.09,0.66
NFL Street 3,PlayStation Portable,7.3,2006,11,20,6411,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.27
Call of Duty 3,PlayStation 3,7.8,2006,11,20,1240,Shooter,Activision,0.6,0.63,0.03,0.26,1.52
Tony Hawk's Project 8,PlayStation Portable,6.0,2006,11,22,3575,Sports,Activision,0.41,0.08,0.0,0.07,0.56
NBA 2K7,PlayStation 3,8.5,2006,11,17,5031,Sports,Take-Two Interactive,0.3,0.04,0.0,0.04,0.38
Mobile Suit Gundam: Crossfire,PlayStation 3,3.2,2006,11,17,7527,Simulation,Namco Bandai Games,0.06,0.0,0.14,0.01,0.2
Madden NFL 07,PlayStation 3,8.3,2006,11,16,3864,Sports,Electronic Arts,0.47,0.0,0.01,0.04,0.52
Thrillville,PlayStation Portable,7.5,2006,11,21,7497,Strategy,Atari,0.18,0.0,0.0,0.02,0.2
Reel Fishing: The Great Outdoors,PlayStation Portable,2.1,2006,12,8,13154,Sports,Natsume,0.05,0.0,0.0,0.0,0.05
Ford Bold Moves Street Racing,PlayStation Portable,3.5,2006,11,30,13396,Racing,Xplosiv,0.04,0.0,0.0,0.0,0.05
Mind Quiz,PlayStation Portable,4.6,2006,11,30,10801,Action,Ubisoft,0.08,0.01,0.0,0.01,0.1
Gitaroo Man Lives!,PlayStation Portable,8.4,2006,12,5,13701,Misc,Tecmo Koei,0.03,0.0,0.0,0.0,0.04
Full Auto 2: Battlelines,PlayStation 3,7.8,2006,12,8,8112,Racing,Sega,0.14,0.02,0.0,0.02,0.18
Mortal Kombat: Unchained,PlayStation Portable,7.0,2006,12,8,2772,Fighting,Midway Games,0.67,0.01,0.0,0.06,0.74
Rush,PlayStation Portable,5.2,2006,11,29,9797,Racing,Midway Games,0.11,0.0,0.0,0.01,0.12
The Sims 2: Pets,PlayStation Portable,6.4,2006,11,28,2572,Simulation,Electronic Arts,0.19,0.39,0.0,0.22,0.8
Platypus,PlayStation Portable,5.0,2006,12,7,15820,Shooter,Funsta,0.02,0.0,0.0,0.0,0.02
Online Chess Kingdoms,PlayStation Portable,6.0,2006,12,7,15924,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02
Dave Mirra BMX Challenge,PlayStation Portable,2.0,2006,11,27,11914,Sports,Oxygen Interactive,0.06,0.0,0.0,0.01,0.07
Metal Gear Solid: Portable Ops,PlayStation Portable,9.0,2006,12,4,1687,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.09,1.19
Fight Night Round 3,PlayStation 3,8.3,2006,12,4,1088,Fighting,Electronic Arts,0.81,0.59,0.01,0.26,1.67
Xiaolin Showdown,PlayStation Portable,6.0,2006,12,1,12539,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06
Sonic Rivals,PlayStation Portable,7.4,2006,11,22,1336,Racing,Sega,0.73,0.42,0.0,0.28,1.44
Star Wars: Lethal Alliance,PlayStation Portable,7.0,2007,1,9,9425,Action,Ubisoft,0.11,0.01,0.0,0.01,0.13
Eragon,PlayStation Portable,6.4,2006,12,20,10169,Action,Vivendi Games,0.1,0.0,0.0,0.01,0.11
Justice League Heroes,PlayStation Portable,6.0,2006,12,19,7138,Role-Playing,Eidos Interactive,0.2,0.01,0.0,0.02,0.22
Blazing Angels: Squadrons of WWII,PlayStation 3,7.0,2006,12,12,3018,Simulation,Ubisoft,0.35,0.22,0.0,0.1,0.67
Blitz: Overtime,PlayStation Portable,6.2,2006,12,19,10868,Sports,Midway Games,0.09,0.0,0.0,0.01,0.09
Winning Eleven: Pro Evolution Soccer 2007,PlayStation 2,8.6,2007,2,5,250,Sports,Konami Digital Entertainment,0.1,2.39,1.05,0.86,4.39
Winning Eleven: Pro Evolution Soccer 2007,PlayStation Portable,8.5,2007,2,5,2413,Sports,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86
Rogue Galaxy,PlayStation 2,8.7,2007,1,31,2474,Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84
Ghost Rider,PlayStation Portable,4.5,2007,2,14,6883,Action,Take-Two Interactive,0.22,0.0,0.0,0.02,0.24
Monster Kingdom: Jewel Summoner,PlayStation Portable,7.1,2007,2,14,14059,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04
The Warriors,PlayStation Portable,8.2,2007,2,12,6217,Action,Take-Two Interactive,0.23,0.02,0.0,0.03,0.28
God of War II,PlayStation 2,9.7,2007,2,12,291,Action,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07
Ratchet & Clank: Size Matters,PlayStation Portable,9.0,2007,2,9,327,Platform,Sony Computer Entertainment,1.4,1.4,0.1,0.87,3.77
NCAA March Madness 07,PlayStation 2,5.9,2007,1,17,3572,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.56
Scooby-Doo! Who's Watching Who?,PlayStation Portable,5.3,2007,1,17,11584,Adventure,THQ,0.07,0.01,0.0,0.01,0.08
Ar tonelico: Melody of Elemia,PlayStation 2,7.4,2007,2,7,10786,Role-Playing,505 Games,0.0,0.0,0.1,0.0,0.1
Sonic the Hedgehog,PlayStation 3,4.2,2007,2,7,1717,Platform,Sega,0.41,0.07,0.04,0.66,1.18
