title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
NFL Blitz 2001,Nintendo 64,7.4,2000,9,21,4624,Sports,Midway Games,0.34,0.07,0.0,0.0,0.42,70,6,tbd,
Madden NFL 2001,Nintendo 64,8.0,2000,9,15,3177,Sports,Electronic Arts,0.6,0.03,0.0,0.01,0.64,90,14,6.8,4
NFL QB Club 2001,Nintendo 64,5.8,2000,9,5,9818,Sports,Acclaim Entertainment,0.11,0.01,0.0,0.0,0.12,,,,
Turok 3: Shadow of Oblivion,Nintendo 64,7.4,2000,9,5,8341,Shooter,Acclaim Entertainment,0.12,0.05,0.0,0.0,0.17,,,,
Blues Brothers 2000,Nintendo 64,5.4,2000,9,5,13112,Platform,Virgin Interactive,0.04,0.01,0.0,0.0,0.05,,,,
Hercules: The Legendary Journeys,Nintendo 64,6.9,2000,8,22,13115,Role-Playing,Titus,0.04,0.01,0.0,0.0,0.05,,,,
Cruis'n Exotica,Nintendo 64,5.7,2000,10,20,7416,Racing,Midway Games,0.17,0.04,0.0,0.0,0.21,,,,
Big Mountain 2000,Nintendo 64,6.0,2000,10,9,14497,Sports,Imagineer,0.02,0.01,0.0,0.0,0.03,,,,
Ogre Battle 64: Person of Lordly Caliber,Nintendo 64,8.8,2000,10,5,4730,Role-Playing,Nintendo,0.1,0.02,0.25,0.04,0.41,,,,
The Legend of Zelda: Majora's Mask,Nintendo 64,9.9,2000,10,25,399,Action,Nintendo,1.9,0.67,0.73,0.06,3.36,,,,
"Hey You, Pikachu!",Nintendo 64,6.0,2000,11,6,945,Simulation,Nintendo,0.83,0.06,0.93,0.0,1.83,,,,
Banjo-Tooie,Nintendo 64,9.4,2000,11,20,1273,Platform,Nintendo,0.82,0.36,0.25,0.06,1.49,,,,
Mickey's Speedway USA,Nintendo 64,6.8,2000,11,10,3362,Racing,Nintendo,0.37,0.08,0.14,0.01,0.6,,,,
Tigger's Honey Hunt,Nintendo 64,7.3,2000,11,10,7616,Platform,Ubisoft,0.16,0.04,0.0,0.0,0.2,,,,
WWF No Mercy,Nintendo 64,9.0,2000,11,13,1261,Fighting,THQ,1.2,0.27,0.02,0.02,1.5,,,,
Mia Hamm Soccer 64,Nintendo 64,4.8,2000,11,22,11989,Sports,THQ,0.06,0.01,0.0,0.0,0.07,,,,
Ready 2 Rumble Boxing: Round 2,Nintendo 64,7.0,2000,11,28,6873,Fighting,Midway Games,0.19,0.05,0.0,0.0,0.24,75,20,tbd,
Batman Beyond: Return of the Joker,Nintendo 64,2.0,2000,12,13,11052,Action,Ubisoft,0.07,0.02,0.0,0.0,0.09,,,4.3,7
Paper Mario,Nintendo 64,9.0,2001,2,5,1403,Role-Playing,Nintendo,0.58,0.18,0.59,0.02,1.38,,,,
Mega Man 64,Nintendo 64,4.5,2001,1,29,7226,Action,Capcom,0.14,0.03,0.05,0.0,0.22,,,,
Polaris SnoCross,Nintendo 64,4.3,2001,1,25,12517,Racing,Vatical Entertainment,0.05,0.01,0.0,0.0,0.06,57,6,tbd,
Conker's Bad Fur Day,Nintendo 64,9.9,2001,3,2,2675,Platform,THQ,0.53,0.22,0.0,0.02,0.77,,,,
Super Bowling,Nintendo 64,6.7,2001,4,18,15375,Sports,Athena,0.02,0.0,0.0,0.0,0.02,,,,
Dr. Mario 64,Nintendo 64,5.0,2001,4,17,4625,Puzzle,Nintendo,0.34,0.07,0.0,0.0,0.42,,,,
Aidyn Chronicles: The First Mage,Nintendo 64,4.2,2001,4,17,10634,Role-Playing,THQ,0.08,0.02,0.0,0.0,0.1,,,,
Tony Hawk's Pro Skater 2,Game Boy Advance,9.5,2001,6,14,1713,Sports,Activision,0.85,0.31,0.0,0.02,1.18,95,16,7.5,22
F-Zero: Maximum Velocity,Game Boy Advance,9.0,2001,6,14,2002,Racing,Nintendo,0.39,0.16,0.37,0.12,1.04,86,19,8.5,22
Pitfall: The Mayan Adventure,Game Boy Advance,5.0,2001,6,14,6181,Platform,Interplay,0.2,0.07,0.0,0.01,0.28,58,10,tbd,
Konami Krazy Racers,Game Boy Advance,8.0,2001,6,14,8640,Racing,Konami Digital Entertainment,0.09,0.03,0.04,0.0,0.16,78,9,tbd,
Pinobee: Wings of Adventure,Game Boy Advance,6.0,2001,6,14,11402,Platform,Hudson Entertainment,0.06,0.02,0.0,0.0,0.08,61,8,tbd,
Mario Party 3,Nintendo 64,6.4,2001,5,30,904,Misc,Nintendo,0.72,0.16,1.01,0.02,1.91,,,,
Namco Museum,Game Boy Advance,8.5,2001,6,14,265,Misc,Namco Bandai Games,3.0,1.11,0.05,0.07,4.24,79,10,7.3,6
Bomberman Tournament,Game Boy Advance,8.5,2001,7,6,6665,Puzzle,Activision,0.1,0.04,0.1,0.01,0.25,88,16,,
Rayman Advance,Game Boy Advance,9.0,2001,6,14,4007,Platform,Ubisoft,0.36,0.13,0.0,0.01,0.5,84,17,8.4,16
Earthworm Jim,Game Boy Advance,7.0,2001,6,14,6102,Platform,Interplay,0.2,0.08,0.0,0.01,0.29,72,10,5.7,6
Iridion 3D,Game Boy Advance,5.5,2001,6,14,4229,Shooter,THQ,0.33,0.12,0.0,0.01,0.46,53,15,tbd,
Castlevania: Circle of the Moon,Game Boy Advance,9.0,2001,6,14,2332,Platform,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89,91,22,8.5,59
Super Mario Advance,Game Boy Advance,8.0,2001,6,14,163,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49,84,19,7.8,41
GT Advance Championship Racing,Game Boy Advance,8.0,2001,6,14,5507,Racing,THQ,0.24,0.09,0.0,0.01,0.33,82,10,tbd,
Super Dodge Ball Advance,Game Boy Advance,6.5,2001,6,14,7590,Sports,Ubisoft,0.14,0.05,0.0,0.0,0.2,79,11,tbd,
Pac-Man Collection,Game Boy Advance,9.0,2001,7,16,489,Puzzle,Atari,2.07,0.77,0.05,0.05,2.94,79,13,7.8,4
ESPN Final Round Golf 2002,Game Boy Advance,6.5,2001,8,31,8271,Sports,Konami Digital Entertainment,0.12,0.05,0.0,0.0,0.17,70,10,tbd,
Fortress,Game Boy Advance,6.0,2001,8,20,5636,Action,Majesco Entertainment,0.23,0.08,0.0,0.01,0.32,64,15,tbd,
Snood,Game Boy Advance,6.5,2001,10,4,9597,Puzzle,"Destination Software, Inc",0.09,0.03,0.0,0.0,0.13,68,4,tbd,
Sports Illustrated for Kids: Baseball,Game Boy Advance,3.5,2001,10,4,8227,Sports,BAM! Entertainment,0.12,0.05,0.0,0.0,0.17,39,4,tbd,
Final Fight One,Game Boy Advance,8.5,2001,10,4,7475,Fighting,Ubisoft,0.09,0.03,0.08,0.0,0.21,82,16,7.8,8
Lady Sia,Game Boy Advance,8.0,2001,10,4,10295,Platform,TDK Mediactive,0.08,0.03,0.0,0.0,0.11,73,8,tbd,
Jurassic Park III: Park Builder,Game Boy Advance,7.0,2001,9,27,12374,Simulation,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,65,5,8,5
Spider-Man: Mysterio's Menace,Game Boy Advance,8.5,2001,9,27,3327,Action,Activision,0.43,0.16,0.0,0.01,0.61,84,8,8.7,11
Klonoa: Empire of Dreams,Game Boy Advance,9.0,2001,9,27,9035,Platform,Infogrames,0.1,0.04,0.0,0.0,0.14,,,,
Advance Wars,Game Boy Advance,9.9,2001,9,10,2925,Strategy,Nintendo,0.5,0.19,0.0,0.01,0.7,92,28,9,95
ESPN X Games Skateboarding,Game Boy Advance,5.5,2001,9,27,8185,Sports,Konami Digital Entertainment,0.13,0.05,0.0,0.0,0.18,58,15,7.8,14
Tetris Worlds,Game Boy Advance,5.5,2001,10,12,1049,Puzzle,THQ,1.25,0.39,0.0,0.06,1.71,65,10,tbd,
Sports Illustrated for Kids: Football,Game Boy Advance,5.0,2001,10,10,8006,Sports,BAM! Entertainment,0.13,0.05,0.0,0.0,0.18,,,,
X-Men: Reign of Apocalypse,Game Boy Advance,7.0,2001,10,4,6130,Action,Activision,0.2,0.08,0.0,0.01,0.28,61,10,tbd,
F-14 Tomcat,Game Boy Advance,6.0,2001,11,1,2916,Action,Majesco Entertainment,0.5,0.19,0.0,0.01,0.7,67,8,tbd,
Boxing Fever,Game Boy Advance,8.5,2001,10,23,11556,Sports,THQ,0.06,0.02,0.0,0.0,0.08,76,10,tbd,
Tony Hawk's Pro Skater 2,Nintendo 64,8.6,2001,11,11,2707,Sports,Activision,0.59,0.16,0.0,0.01,0.76,95,16,7.5,22
Golden Sun,Game Boy Advance,9.7,2001,11,9,992,Role-Playing,Nintendo,0.93,0.38,0.4,0.06,1.76,91,29,9.3,198
Mega Man Battle Network,Game Boy Advance,8.5,2001,11,9,4576,Role-Playing,Capcom,0.14,0.05,0.22,0.01,0.42,79,10,8.9,24
Midnight Club: Street Racing,Game Boy Advance,4.5,2001,11,20,4133,Racing,Rebellion,0.34,0.13,0.0,0.01,0.48,50,5,5.3,6
Harry Potter and the Sorcerer's Stone,Game Boy Color,7.0,2001,11,20,11491,Action,Electronic Arts,0.06,0.02,0.0,0.0,0.08,56,14,7.6,21
Harry Potter and the Sorcerer's Stone,Game Boy Advance,6.0,2001,11,20,1068,Action,Electronic Arts,0.87,0.66,0.08,0.08,1.69,64,11,7.5,41
Wario Land 4,Game Boy Advance,9.0,2001,11,20,711,Platform,Nintendo,0.9,0.73,0.54,0.09,2.26,88,17,8.9,42
Scooby-Doo and the Cyber Chase,Game Boy Advance,3.5,2001,11,16,4683,Adventure,Ubisoft,0.3,0.11,0.0,0.01,0.41,,,,
Super Bust-A-Move,Game Boy Advance,8.8,2001,12,4,13209,Puzzle,Ubisoft,0.03,0.01,0.0,0.0,0.05,77,9,tbd,
Gradius Galaxies,Game Boy Advance,7.5,2001,11,28,11354,Shooter,Konami Digital Entertainment,0.06,0.02,0.0,0.0,0.08,78,17,tbd,
Madden NFL 2002,Game Boy Advance,7.8,2001,11,28,5676,Sports,Electronic Arts,0.23,0.08,0.0,0.01,0.32,94,23,7.9,46
Jackie Chan Adventures: Legend of the Dark Hand,Game Boy Advance,7.0,2001,11,30,7966,Action,Activision,0.13,0.05,0.0,0.0,0.19,,,,
Driven,Game Boy Advance,6.5,2002,1,15,14171,Racing,BAM! Entertainment,0.02,0.01,0.0,0.0,0.03,38,10,3.4,5
Mat Hoffman's Pro BMX,Game Boy Advance,8.6,2001,12,7,6358,Sports,Activision,0.19,0.07,0.0,0.0,0.27,80,15,8.6,16
No Rules: Get Phat,Game Boy Advance,3.0,2001,12,7,13593,Action,TDK Mediactive,0.03,0.01,0.0,0.0,0.04,,,,
American Bass Challenge,Game Boy Advance,8.0,2001,12,7,13259,Sports,Starfish,0.03,0.01,0.0,0.0,0.05,69,5,tbd,
Kao the Kangaroo,Game Boy Advance,5.0,2002,1,30,16241,Platform,Titus,0.01,0.0,0.0,0.0,0.01,52,8,tbd,
Tekken Advance,Game Boy Advance,8.5,2002,1,30,4373,Fighting,Infogrames,0.32,0.12,0.0,0.01,0.45,82,14,8.2,13
MX 2002 Featuring Ricky Carmichael,Game Boy Advance,5.0,2002,1,10,8684,Racing,THQ,0.11,0.04,0.0,0.0,0.16,76,17,8.3,9
Dave Mirra Freestyle BMX 2,Game Boy Advance,8.4,2001,12,7,7824,Sports,Acclaim Entertainment,0.14,0.05,0.0,0.0,0.19,81,21,8.1,18
Dark Arena,Game Boy Advance,8.0,2002,1,30,13503,Shooter,THQ,0.03,0.01,0.0,0.0,0.04,65,17,tbd,
Planet of the Apes,Game Boy Advance,6.0,2001,12,14,14563,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03,54,6,tbd,
Shaun Palmer's Pro Snowboarder,Game Boy Advance,4.0,2001,12,13,5214,Sports,Activision,0.26,0.1,0.0,0.01,0.36,64,17,8.7,13
Star Wars: Jedi Power Battles,Game Boy Advance,4.0,2002,1,24,9219,Action,THQ,0.1,0.04,0.0,0.0,0.14,58,8,tbd,
Midway's Greatest Arcade Hits,Game Boy Advance,3.5,2001,12,13,6669,Misc,Midway Games,0.18,0.07,0.0,0.0,0.25,48,9,tbd,
Prehistorik Man,Game Boy Advance,6.0,2002,2,13,15364,Platform,THQ,0.01,0.01,0.0,0.0,0.02,69,11,tbd,
Hot Wheels: Burnin' Rubber,Game Boy Advance,8.0,2002,2,7,12248,Racing,THQ,0.05,0.02,0.0,0.0,0.06,66,5,tbd,
NBA Jam 2002,Game Boy Advance,2.0,2002,3,7,10028,Sports,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.11,49,11,tbd,
Salt Lake 2002,Game Boy Advance,5.1,2002,2,6,12471,Sports,Ubisoft,0.04,0.02,0.0,0.0,0.06,49,11,3.5,6
Sonic Advance,Game Boy Advance,9.1,2002,2,5,722,Platform,Sega,1.19,0.71,0.22,0.13,2.24,87,22,8.1,48
Doubutsu no Mori,Nintendo 64,8.6,2002,2,26,5760,Simulation,Nintendo,0.0,0.0,0.26,0.05,0.31,,,,
Tony Hawk's Pro Skater 3,Game Boy Advance,9.6,2002,3,6,3869,Sports,Activision,0.37,0.14,0.0,0.01,0.52,93,22,8.4,17
Zone of the Enders: The Fist of Mars,Game Boy Advance,6.3,2002,3,5,12700,Role-Playing,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,71,12,9,9
NHL 2002,Game Boy Advance,7.9,2002,3,18,9707,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12,,,tbd,
Puyo Pop,Game Boy Advance,9.0,2002,2,21,13092,Puzzle,Sega,0.04,0.01,0.0,0.0,0.05,84,14,tbd,
Breath of Fire,Game Boy Advance,7.6,2002,2,20,7172,Role-Playing,Ubisoft,0.11,0.04,0.06,0.0,0.22,79,17,8.8,9
Crash Bandicoot: The Huge Adventure,Game Boy Advance,9.0,2002,3,1,1032,Platform,Universal Interactive,0.95,0.7,0.0,0.08,1.73,78,18,7.9,27
Mike Tyson Boxing,Game Boy Advance,4.8,2002,3,12,13775,Sports,Ubisoft,0.03,0.01,0.0,0.0,0.04,44,8,tbd,
Shrek Swamp Kart Speedway,Game Boy Advance,3.0,2002,3,27,5827,Racing,TDK Mediactive,0.22,0.08,0.0,0.01,0.3,27,5,8.9,19
Konami Collector's Series: Arcade Advanced,Game Boy Advance,9.0,2002,3,26,3170,Misc,Konami Digital Entertainment,0.46,0.17,0.0,0.01,0.64,78,10,tbd,
Space Invaders,Game Boy Advance,8.1,2002,3,20,10392,Shooter,Activision,0.08,0.03,0.0,0.0,0.11,,,,
Baseball Advance,Game Boy Advance,8.8,2002,3,20,9355,Sports,Sega,0.1,0.04,0.0,0.0,0.13,80,16,7.8,5
Ice Age,Game Boy Advance,4.5,2002,3,19,5007,Action,Ubisoft,0.27,0.1,0.0,0.01,0.38,47,11,tbd,
Motocross Maniacs Advance,Game Boy Advance,6.0,2002,4,12,6275,Racing,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.27,69,11,tbd,
Broken Sword: The Shadow of the Templars,Game Boy Advance,7.5,2002,4,9,12591,Adventure,BAM! Entertainment,0.04,0.02,0.0,0.0,0.06,80,17,7.8,10
Tom Clancy's Rainbow Six: Rogue Spear,Game Boy Advance,8.4,2002,4,9,10044,Shooter,Ubisoft,0.08,0.03,0.0,0.0,0.11,76,7,tbd,
The Scorpion King: Sword of Osiris,Game Boy Advance,8.0,2002,4,8,7958,Action,Vivendi Games,0.13,0.05,0.0,0.0,0.19,72,14,tbd,
Monster Jam: Maximum Destruction,Game Boy Advance,5.5,2002,4,5,10526,Racing,Ubisoft,0.07,0.03,0.0,0.0,0.1,47,11,6,6
All-Star Baseball 2003,Game Boy Advance,7.8,2002,6,5,8890,Sports,Acclaim Entertainment,0.11,0.04,0.0,0.0,0.15,81,15,8.4,17
Atari Anniversary Advance,Game Boy Advance,8.0,2002,4,4,8056,Misc,Atari,0.13,0.05,0.0,0.0,0.18,75,7,tbd,
Blender Bros.,Game Boy Advance,7.8,2002,4,29,15066,Platform,Unknown,0.02,0.01,0.0,0.0,0.02,73,10,tbd,
Desert Strike Advance,Game Boy Advance,8.0,2002,6,3,12260,Simulation,Electronic Arts,0.05,0.02,0.0,0.0,0.06,66,6,tbd,
Tactics Ogre: The Knight of Lodis,Game Boy Advance,8.5,2002,5,15,3981,Role-Playing,Nintendo,0.13,0.05,0.31,0.01,0.5,88,20,9.1,26
Britney's Dance Beat,Game Boy Advance,5.0,2002,4,23,7299,Misc,THQ,0.15,0.06,0.0,0.0,0.22,63,20,4.8,20
Tiger Woods PGA Tour Golf,Game Boy Advance,6.0,2002,5,13,13830,Sports,Ubisoft,0.03,0.01,0.0,0.0,0.04,,,tbd,
Dragon Ball Z: The Legacy of Goku,Game Boy Advance,5.8,2002,5,10,1070,Role-Playing,Infogrames,1.52,0.12,0.0,0.05,1.69,53,15,6.9,28
Virtual Kasparov,Game Boy Advance,6.5,2002,4,19,15489,Strategy,Titus,0.01,0.01,0.0,0.0,0.02,70,6,tbd,
Star X,Game Boy Advance,4.5,2002,4,18,13552,Shooter,BAM! Entertainment,0.03,0.01,0.0,0.0,0.04,60,10,tbd,
Spider-Man: The Movie,Game Boy Advance,8.8,2002,4,17,1473,Action,Activision,0.92,0.35,0.01,0.05,1.33,76,25,7.9,41
Breath of Fire II,Game Boy Advance,8.3,2002,4,15,7760,Role-Playing,Ubisoft,0.14,0.05,0.0,0.0,0.19,81,16,8.8,16
Earthworm Jim 2,Game Boy Advance,4.0,2002,6,18,14259,Platform,Vivendi Games,0.02,0.01,0.0,0.0,0.03,45,10,5.7,6
Mega Man Battle Network 2,Game Boy Advance,8.5,2002,6,17,5773,Action,Ubisoft,0.22,0.08,0.0,0.01,0.31,81,15,9,21
Frogger Advance: The Great Quest,Game Boy Advance,7.0,2002,6,14,12226,Action,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07,55,9,tbd,
E.T. The Extra-Terrestrial,Game Boy Advance,3.5,2002,6,14,16552,Action,NewKidCo,0.01,0.0,0.0,0.0,0.01,46,4,2.4,21
ZooCube,Game Boy Advance,5.3,2002,6,11,13212,Puzzle,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05,71,11,tbd,
Punch King,Game Boy Advance,6.0,2002,6,12,13307,Fighting,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05,58,10,tbd,
ZooCube,Game Boy Advance,5.3,2002,6,11,13212,Puzzle,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05,71,11,tbd,
WTA Tour Tennis,Game Boy Advance,5.8,2002,6,25,15795,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,66,9,tbd,
Bomberman Max 2: Red Advance,Game Boy Advance,7.5,2002,6,21,11804,Puzzle,Vivendi Games,0.05,0.02,0.0,0.0,0.07,75,9,tbd,
Bomberman Max 2: Blue Advance,Game Boy Advance,7.5,2002,6,21,10965,Puzzle,Vivendi Games,0.07,0.02,0.0,0.0,0.09,75,10,tbd,
The Pinball of the Dead,Game Boy Advance,8.0,2002,6,19,12342,Misc,Sega,0.05,0.02,0.0,0.0,0.06,79,20,tbd,
Robopon 2: Ring Version,Game Boy Advance,7.0,2002,7,11,15914,Role-Playing,Hudson Entertainment,0.01,0.0,0.0,0.0,0.02,68,6,tbd,
NASCAR Heat 2002,Game Boy Advance,5.0,2002,6,28,8564,Racing,Infogrames,0.12,0.04,0.0,0.0,0.16,52,4,tbd,
Power Rangers: Wild Force,Game Boy Advance,5.5,2002,9,4,7495,Action,THQ,0.15,0.05,0.0,0.0,0.21,55,4,6.9,8
Turok: Evolution,Game Boy Advance,8.0,2002,9,3,9936,Shooter,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.12,61,20,7.3,27
Monster Force,Game Boy Advance,6.5,2002,8,30,14012,Shooter,Universal Interactive,0.03,0.01,0.0,0.0,0.04,65,9,tbd,
Madden NFL 2003,Game Boy Advance,8.2,2002,8,26,3320,Sports,Electronic Arts,0.44,0.16,0.0,0.01,0.61,95,25,7.7,65
Mat Hoffman's Pro BMX 2,Game Boy Advance,8.5,2002,8,15,8717,Sports,Activision,0.11,0.04,0.0,0.0,0.16,76,22,9.1,7
Stuart Little 2,Game Boy Advance,5.0,2002,7,22,4245,Platform,Activision,0.33,0.12,0.0,0.01,0.46,59,10,tbd,
Hey Arnold! The Movie,Game Boy Advance,5.5,2002,7,17,6492,Platform,THQ,0.19,0.07,0.0,0.0,0.26,,,,
Mega Man Zero,Game Boy Advance,8.8,2002,9,23,3664,Platform,Capcom,0.22,0.08,0.24,0.01,0.55,82,17,8.9,31
Castlevania: Harmony of Dissonance,Game Boy Advance,9.2,2002,9,16,6602,Platform,Konami Digital Entertainment,0.16,0.06,0.04,0.0,0.26,87,27,8.2,39
AirForce Delta Storm,Game Boy Advance,7.1,2002,9,25,15012,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.02,71,6,tbd,
Virtua Tennis,Game Boy Advance,9.0,2002,10,21,8173,Sports,Atari,0.13,0.05,0.0,0.0,0.18,83,14,tbd,
Shrek: Hassle at the Castle,Game Boy Advance,7.0,2002,10,18,3084,Action,TDK Mediactive,0.47,0.17,0.0,0.01,0.66,71,7,7.4,5
Ballistic: Ecks vs. Sever,Game Boy Advance,8.4,2002,10,17,10791,Shooter,BAM! Entertainment,0.07,0.03,0.0,0.0,0.1,,,,
Kelly Slater's Pro Surfer,Game Boy Advance,8.0,2002,10,15,9611,Sports,Activision,0.09,0.03,0.0,0.0,0.13,77,19,8.4,15
Robotech: The Macross Saga,Game Boy Advance,5.0,2002,10,31,7352,Shooter,TDK Mediactive,0.15,0.06,0.0,0.0,0.21,61,8,6.5,4
Tony Hawk's Pro Skater 4,Game Boy Advance,9.2,2002,10,29,3513,Sports,Activision,0.41,0.15,0.0,0.01,0.57,94,27,8.5,128
V-Rally 3,Game Boy Advance,8.0,2002,10,28,13310,Racing,Atari,0.03,0.01,0.0,0.0,0.05,82,10,7.4,14
Driver 2 Advance,Game Boy Advance,7.0,2002,10,25,5369,Action,Atari,0.25,0.09,0.0,0.01,0.34,73,9,6.6,14
Davis Cup Tennis,Game Boy Advance,5.0,2002,10,24,15802,Sports,Ubisoft,0.01,0.0,0.0,0.0,0.02,59,9,tbd,
Colin McRae Rally 2.0,Game Boy Advance,8.9,2002,10,23,14994,Racing,Codemasters,0.02,0.01,0.0,0.0,0.02,80,8,tbd,
Tiny Toon Adventures: Wacky Stackers,Game Boy Advance,5.0,2002,11,7,15625,Puzzle,Conspiracy Entertainment,0.01,0.0,0.0,0.0,0.02,58,5,tbd,
Metroid Fusion,Game Boy Advance,9.5,2002,11,12,1083,Action,Nintendo,1.18,0.27,0.17,0.06,1.68,92,44,9.1,200
The Flintstones: Big Trouble in Bedrock,Game Boy Advance,4.0,2002,11,6,14310,Platform,Swing! Entertainment,0.02,0.01,0.0,0.0,0.03,,,,
Yu-Gi-Oh! The Eternal Duelist Soul,Game Boy Advance,8.0,2002,11,18,814,Strategy,Konami Digital Entertainment,1.64,0.36,0.0,0.07,2.07,,,,
Galidor: Defenders of the Outer Dimension,Game Boy Advance,4.0,2002,11,18,9692,Action,Electronic Arts,0.09,0.03,0.0,0.0,0.12,53,5,tbd,
Silent Scope,Game Boy Advance,7.0,2002,11,14,14139,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,70,5,8,5
Turbo Turtle Adventure,Game Boy Advance,7.5,2002,11,14,13139,Puzzle,Majesco Entertainment,0.04,0.01,0.0,0.0,0.05,70,8,tbd,
SSX Tricky,Game Boy Advance,6.5,2002,11,13,7877,Sports,Electronic Arts,0.14,0.05,0.0,0.0,0.19,66,9,tbd,
Mortal Kombat: Deadly Alliance,Game Boy Advance,8.8,2002,11,20,16566,Fighting,Midway Games,0.01,0.0,0.0,0.0,0.01,79,31,8.8,96
Kong: The Animated Series,Game Boy Advance,5.0,2002,9,13,15611,Action,BAM! Entertainment,0.01,0.0,0.0,0.0,0.02,52,4,tbd,
Chessmaster,Game Boy Advance,7.5,2002,9,6,13574,Misc,Ubisoft,0.03,0.01,0.0,0.0,0.04,76,5,tbd,
Harry Potter and the Chamber of Secrets,Game Boy Advance,7.8,2002,12,6,855,Action,Electronic Arts,1.21,0.64,0.05,0.09,1.99,71,16,7.6,49
WWE Road to WrestleMania X8,Game Boy Advance,7.0,2002,11,25,6333,Fighting,THQ,0.19,0.07,0.0,0.0,0.27,73,10,7.5,6
Contra Advance: The Alien Wars EX,Game Boy Advance,7.0,2002,12,5,10157,Shooter,Konami Digital Entertainment,0.08,0.03,0.0,0.0,0.11,70,16,tbd,
Kirby: Nightmare in Dream Land,Game Boy Advance,8.5,2002,12,2,710,Platform,Nintendo,1.22,0.1,0.91,0.04,2.27,81,24,8.9,54
Super Monkey Ball Jr.,Game Boy Advance,9.0,2002,11,27,2849,Puzzle,Atari,0.51,0.19,0.0,0.01,0.72,82,20,8.6,11
Street Fighter Alpha 3,Game Boy Advance,9.0,2002,12,13,8904,Fighting,Capcom,0.11,0.04,0.0,0.0,0.15,83,17,7.8,10
Car Battler Joe,Game Boy Advance,7.7,2002,12,13,15456,Role-Playing,Victor Interactive,0.01,0.01,0.0,0.0,0.02,77,11,tbd,
Altered Beast: Guardian of the Realms,Game Boy Advance,7.5,2002,12,12,10870,Action,THQ,0.07,0.02,0.0,0.0,0.09,63,13,4.8,4
Legends of Wrestling II,Game Boy Advance,2.0,2002,12,11,12143,Fighting,Acclaim Entertainment,0.05,0.02,0.0,0.0,0.07,59,15,6.7,6
Denki Blocks!,Game Boy Advance,8.0,2002,12,10,13863,Puzzle,Rage Software,0.03,0.01,0.0,0.0,0.04,,,,
Dave Mirra Freestyle BMX 3,Game Boy Advance,8.0,2002,12,10,14734,Sports,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,78,15,tbd,
The Powerpuff Girls: Him and Seek,Game Boy Advance,7.5,2002,12,9,4522,Platform,BAM! Entertainment,0.31,0.11,0.0,0.01,0.43,,,,
GT Advance 3: Pro Concept Racing,Game Boy Advance,8.5,2003,2,4,11669,Racing,THQ,0.05,0.02,0.0,0.0,0.08,74,14,tbd,
Lunar Legend,Game Boy Advance,7.0,2003,2,3,7886,Role-Playing,Media Rings,0.14,0.05,0.0,0.0,0.19,79,20,7.8,8
FIFA Soccer 2003,Game Boy Advance,8.8,2003,2,3,12883,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,88,15,6.7,35
Disney Sports Basketball,Game Boy Advance,8.0,2003,1,28,15656,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,73,5,tbd,
Disney Sports Football,Game Boy Advance,5.0,2003,1,27,15351,Sports,Unknown,0.01,0.01,0.0,0.0,0.02,62,4,tbd,
BattleBots: Beyond the BattleBox,Game Boy Advance,5.0,2003,1,24,12783,Action,Vivendi Games,0.04,0.01,0.0,0.0,0.06,53,7,tbd,
Disney Sports Skateboarding,Game Boy Advance,3.0,2003,1,24,11935,Sports,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07,42,6,tbd,
The Invincible Iron Man,Game Boy Advance,7.0,2003,1,22,13602,Action,Activision,0.03,0.01,0.0,0.0,0.04,68,9,tbd,
The Lord of the Rings: The Two Towers,Game Boy Advance,8.0,2002,12,17,2782,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74,82,32,8.2,78
Bionicle: Matoran Adventures,Game Boy Advance,3.0,2003,1,15,6582,Platform,Electronic Arts,0.18,0.07,0.0,0.0,0.26,,,,
Karnaaj Rally,Game Boy Advance,8.8,2003,1,15,16525,Racing,Jaleco,0.01,0.0,0.0,0.0,0.01,81,9,9.5,4
