title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
World Series of Poker 2008: Battle for the Bracelets,Xbox 360,7.9,2007,10,12,11534,Misc,Activision,0.06,0.01,0.0,0.01,0.08,,,tbd,
Beautiful Katamari,Xbox 360,7.8,2007,10,11,5600,Puzzle,Namco Bandai Games,0.14,0.02,0.15,0.02,0.32,73,52,7,40
Ace Combat 6: Fires of Liberation,Xbox 360,8.4,2007,10,19,2038,Simulation,Atari,0.69,0.04,0.22,0.06,1.02,80,54,7.9,101
Naruto: Rise of a Ninja,Xbox 360,8.4,2007,10,29,5472,Action,Ubisoft,0.29,0.02,0.0,0.03,0.33,78,35,8.6,84
Guitar Hero III: Legends of Rock,Xbox 360,8.9,2007,10,28,238,Misc,Activision,3.19,0.92,0.01,0.42,4.53,82,24,8.2,46
Cabela's Trophy Bucks,Xbox 360,5.1,2007,10,23,13397,Sports,Activision Value,0.04,0.0,0.0,0.0,0.05,,,tbd,
Conan,Xbox 360,6.7,2007,10,23,7704,Action,THQ,0.16,0.02,0.0,0.02,0.2,69,35,7.2,40
Clive Barker's Jericho,Xbox 360,5.6,2007,10,26,5678,Shooter,Codemasters,0.28,0.01,0.0,0.02,0.32,63,46,7.4,70
Looney Tunes: Acme Arsenal,Xbox 360,5.2,2007,11,1,11444,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0.0,0.01,0.08,38,10,3.9,7
TimeShift,Xbox 360,7.6,2007,10,30,4675,Shooter,Vivendi Games,0.36,0.02,0.0,0.03,0.41,70,58,7.9,63
Virtua Fighter 5 Online,Xbox 360,9.0,2007,10,30,6188,Fighting,Sega,0.2,0.03,0.03,0.02,0.28,89,36,7.6,62
The Simpsons Game,Xbox 360,7.7,2007,10,29,1989,Action,Electronic Arts,0.54,0.4,0.0,0.11,1.05,68,10,8.2,27
Ratatouille,Xbox 360,5.5,2007,11,5,6385,Action,THQ,0.23,0.02,0.0,0.02,0.27,,,,
Call of Duty 4: Modern Warfare,Xbox 360,9.4,2007,11,5,71,Shooter,Activision,5.91,2.38,0.13,0.9,9.32,94,70,8.4,1320
Bladestorm: The Hundred Years' War,Xbox 360,6.5,2007,11,8,10804,Action,Tecmo Koei,0.08,0.01,0.0,0.01,0.1,58,23,7.9,28
F.E.A.R. Files,Xbox 360,6.7,2007,11,6,11172,Shooter,Vivendi Games,0.07,0.01,0.0,0.01,0.09,66,43,7.1,16
Bee Movie Game,Xbox 360,7.0,2007,11,6,8322,Action,Activision,0.16,0.0,0.0,0.01,0.17,58,9,tbd,
LEGO Star Wars: The Complete Saga,Xbox 360,8.0,2007,11,9,576,Action,LucasArts,1.53,0.87,0.0,0.24,2.64,80,17,8.9,62
Mass Effect,Xbox 360,9.4,2007,11,19,490,Role-Playing,Microsoft Game Studios,1.83,0.8,0.03,0.27,2.93,91,74,8.7,1692
Soldier of Fortune: Payback,Xbox 360,6.1,2007,11,15,7666,Shooter,Activision,0.18,0.01,0.0,0.01,0.2,50,35,5.6,20
America's Army: True Soldiers,Xbox 360,3.7,2007,11,20,11278,Shooter,Ubisoft,0.08,0.0,0.0,0.01,0.08,43,11,6.7,55
Assassin's Creed,Xbox 360,7.7,2007,11,13,159,Adventure,Ubisoft,3.28,1.65,0.07,0.55,5.55,81,77,7.7,1074
Kane & Lynch: Dead Men,Xbox 360,7.0,2007,11,13,2713,Shooter,Eidos Interactive,0.36,0.31,0.01,0.08,0.76,,,,
Beowulf: The Game,Xbox 360,4.0,2007,11,14,4785,Action,Ubisoft,0.36,0.01,0.0,0.03,0.4,51,23,4.7,30
College Hoops 2K8,Xbox 360,8.2,2007,11,20,8191,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,66,4,tbd,
Kingdom Under Fire: Circle of Doom,Xbox 360,5.8,2008,1,9,5099,Role-Playing,Microsoft Game Studios,0.18,0.12,0.04,0.04,0.37,55,44,5.9,49
Burnout Paradise,Xbox 360,8.8,2008,1,16,1427,Racing,Electronic Arts,0.63,0.58,0.01,0.15,1.36,87,55,7.7,455
NFL Tour,Xbox 360,4.7,2008,1,10,10610,Sports,Electronic Arts,0.09,0.0,0.0,0.01,0.1,45,24,tbd,
The Golden Compass,Xbox 360,3.5,2007,12,13,4286,Action,Sega,0.3,0.12,0.0,0.04,0.46,43,7,4.9,8
NCAA March Madness 08,Xbox 360,7.4,2007,12,11,7350,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.21,,,5,8
Devil May Cry 4,Xbox 360,8.7,2008,2,4,1449,Action,Capcom,0.79,0.34,0.08,0.13,1.35,84,63,8.2,311
Turok,Xbox 360,7.3,2008,1,31,2741,Action,Touchstone,0.46,0.21,0.01,0.07,0.75,69,63,7.1,120
MX vs. ATV Untamed,Xbox 360,7.4,2007,12,17,2968,Racing,THQ,0.55,0.08,0.0,0.06,0.69,70,43,7.1,17
Dance Dance Revolution Universe 2,Xbox 360,5.7,2007,12,17,3979,Simulation,Konami Digital Entertainment,0.46,0.01,0.0,0.04,0.5,65,10,7.4,5
Lost Odyssey,Xbox 360,8.2,2008,2,6,2272,Role-Playing,Microsoft Game Studios,0.45,0.27,0.11,0.09,0.92,78,68,8.3,432
Dark Messiah of Might and Magic Elements,Xbox 360,5.7,2008,2,15,7530,Role-Playing,Ubisoft,0.16,0.02,0.01,0.02,0.2,52,27,7,48
Lost: Via Domus,Xbox 360,5.5,2008,2,28,3427,Action,Ubisoft,0.18,0.34,0.0,0.07,0.59,55,50,6.4,58
Turning Point: Fall of Liberty,Xbox 360,5.0,2008,2,28,6038,Shooter,Codemasters,0.23,0.04,0.0,0.02,0.29,43,44,6.8,87
The Spiderwick Chronicles,Xbox 360,7.6,2008,2,13,10166,Action,Vivendi Games,0.09,0.01,0.0,0.01,0.11,62,13,tbd,
Frontlines: Fuel of War,Xbox 360,7.6,2008,2,25,3599,Shooter,THQ,0.34,0.15,0.01,0.05,0.56,75,55,7.8,77
The Club,Xbox 360,6.9,2008,2,22,6309,Shooter,Sega,0.15,0.1,0.0,0.02,0.27,76,63,6.8,43
Bully: Scholarship Edition,Xbox 360,8.7,2008,2,29,1924,Action,Take-Two Interactive,0.53,0.4,0.03,0.11,1.07,80,56,8.3,154
Conflict: Denied Ops,Xbox 360,4.0,2008,2,18,7750,Shooter,Eidos Interactive,0.08,0.09,0.0,0.02,0.19,52,35,4.9,22
FIFA Street 3,Xbox 360,6.7,2008,2,18,5950,Sports,Electronic Arts,0.12,0.14,0.0,0.03,0.3,63,37,6.9,19
Major League Baseball 2K8,Xbox 360,7.4,2008,3,4,3314,Sports,Bethesda Softworks,0.56,0.0,0.0,0.05,0.61,70,28,5.9,34
Jumper: Griffin's Story,Xbox 360,4.9,2008,2,26,12605,Action,Eidos Interactive,0.05,0.0,0.0,0.0,0.06,28,5,2.5,11
Dynasty Warriors 6,Xbox 360,6.0,2008,2,15,5876,Action,Tecmo Koei,0.15,0.06,0.06,0.02,0.3,59,31,7.3,49
Army of Two,Xbox 360,7.9,2008,3,4,1113,Shooter,Electronic Arts,1.09,0.38,0.02,0.16,1.65,72,76,7.6,233
Tom Clancy's Rainbow Six: Vegas 2,Xbox 360,8.4,2008,3,18,637,Shooter,Ubisoft,1.56,0.61,0.02,0.23,2.42,82,66,7.8,176
Dark Sector,Xbox 360,7.7,2008,3,25,4101,Shooter,D3Publisher,0.22,0.2,0.01,0.05,0.48,72,71,7.5,147
Condemned 2: Bloodshot,Xbox 360,8.0,2008,3,11,3209,Action,Sega,0.38,0.19,0.0,0.06,0.63,80,76,8.4,178
Viking: Battle for Asgard,Xbox 360,6.5,2008,3,24,4379,Action,Sega,0.16,0.24,0.0,0.05,0.45,68,67,8,88
Pro Evolution Soccer 2008,Xbox 360,8.6,2008,3,17,1928,Sports,Konami Digital Entertainment,0.08,0.9,0.04,0.05,1.07,82,10,7.9,38
Universe at War: Earth Assault,Xbox 360,6.3,2008,4,1,10461,Action,Sega,0.09,0.01,0.0,0.01,0.1,66,44,8.3,57
Grand Theft Auto IV,Xbox 360,10.0,2008,4,25,52,Action,Take-Two Interactive,6.76,3.1,0.14,1.03,11.02,98,86,7.9,2951
NBA Ballers: Chosen One,Xbox 360,6.0,2008,4,21,7993,Sports,Midway Games,0.17,0.0,0.0,0.01,0.19,55,42,4.2,15
Iron Man,Xbox 360,3.8,2008,5,5,3517,Action,Sega,0.27,0.24,0.0,0.06,0.57,42,27,6.2,45
Enemy Territory: Quake Wars,Xbox 360,6.1,2008,5,28,4338,Shooter,Activision,0.3,0.11,0.0,0.04,0.45,69,54,7.3,26
Ninja Gaiden II,Xbox 360,8.7,2008,5,26,2047,Action,Tecmo Koei,0.65,0.22,0.05,0.1,1.01,81,74,8,302
The Chronicles of Narnia: Prince Caspian,Xbox 360,6.3,2008,5,19,8070,Action,Disney Interactive Studios,0.16,0.01,0.0,0.01,0.18,67,6,7,8
The Incredible Hulk,Xbox 360,6.0,2008,6,9,6386,Action,Sega,0.22,0.03,0.0,0.02,0.27,50,4,6,5
Kung Fu Panda,Xbox 360,7.5,2008,6,9,459,Action,Activision,1.91,0.84,0.0,0.29,3.05,75,42,7.4,32
Don King Presents: Prizefighter,Xbox 360,5.0,2008,6,10,6685,Sports,Take-Two Interactive,0.14,0.08,0.0,0.02,0.25,56,45,6.4,29
LEGO Indiana Jones: The Original Adventures,Xbox 360,8.0,2008,5,29,325,Action,Activision,2.4,1.03,0.0,0.36,3.78,77,60,7.5,66
Dragon Ball Z: Burst Limit,Xbox 360,7.9,2008,6,10,4048,Fighting,Atari,0.24,0.18,0.03,0.05,0.49,71,32,7.2,51
NASCAR 09,Xbox 360,6.5,2008,6,13,6623,Racing,Electronic Arts,0.23,0.0,0.0,0.02,0.25,,,7.9,8
Supreme Commander,Xbox 360,4.5,2008,6,25,11070,Strategy,505 Games,0.07,0.01,0.0,0.01,0.09,56,24,5.7,19
Deadliest Catch: Alaskan Storm,Xbox 360,6.4,2008,6,25,13266,Sports,Navarre Corp,0.04,0.0,0.0,0.0,0.05,56,14,5.9,15
Guitar Hero: Aerosmith,Xbox 360,7.6,2008,6,29,1620,Misc,Activision,1.0,0.14,0.0,0.1,1.23,73,16,7.2,19
Hellboy: The Science of Evil,Xbox 360,3.5,2008,6,27,10307,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,47,23,6.1,10
Command & Conquer 3: Kane's Wrath,Xbox 360,7.7,2008,6,27,6792,Strategy,Electronic Arts,0.16,0.06,0.0,0.02,0.24,,,,
Alone in the Dark,Xbox 360,3.5,2008,6,24,4060,Adventure,Atari,0.14,0.3,0.0,0.05,0.49,58,53,5.7,162
Operation Darkness,Xbox 360,2.5,2008,6,23,11937,Role-Playing,Success,0.07,0.0,0.0,0.0,0.07,46,22,7,21
Top Spin 3,Xbox 360,7.8,2008,6,23,3558,Action,Take-Two Interactive,0.09,0.4,0.0,0.07,0.57,68,18,5.7,29
Battlefield: Bad Company,Xbox 360,8.6,2008,6,20,1302,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46,83,70,7.7,263
Sid Meier's Civilization Revolution,Xbox 360,8.8,2008,7,2,2498,Strategy,Take-Two Interactive,0.58,0.17,0.0,0.07,0.83,84,55,7.8,171
Hail to the Chimp,Xbox 360,3.5,2008,7,1,12821,Misc,Gamecock,0.05,0.0,0.0,0.0,0.06,52,23,6.1,7
Unreal Tournament III,Xbox 360,8.5,2008,7,3,4155,Shooter,Midway Games,0.25,0.17,0.01,0.05,0.47,82,47,7.6,95
NCAA Football 09,Xbox 360,8.4,2008,7,15,2899,Sports,Electronic Arts,0.65,0.0,0.0,0.05,0.71,83,24,7.7,26
Summer Athletics: The Ultimate Challenge,Xbox 360,5.2,2008,8,11,14240,Sports,DTP Entertainment,0.02,0.01,0.0,0.0,0.03,,,tbd,
Space Chimps,Xbox 360,6.7,2008,8,8,10165,Platform,Brash Entertainment,0.1,0.0,0.0,0.01,0.11,,,6.6,7
Spectral Force 3,Xbox 360,4.9,2008,8,4,11175,Role-Playing,Idea Factory,0.08,0.0,0.0,0.01,0.09,59,16,7.5,19
Madden NFL 09,Xbox 360,8.8,2008,8,12,607,Sports,Electronic Arts,2.21,0.12,0.0,0.2,2.54,83,50,7,125
Smash Court Tennis 3,Xbox 360,4.9,2008,8,19,10183,Sports,Atari,0.08,0.02,0.0,0.01,0.11,55,32,tbd,
Too Human,Xbox 360,7.8,2008,8,18,2622,Role-Playing,Microsoft Game Studios,0.38,0.3,0.03,0.08,0.79,65,80,7,458
Tales of Vesperia,Xbox 360,8.2,2008,8,22,2752,Role-Playing,Atari,0.32,0.18,0.19,0.05,0.75,79,67,8.2,264
Star Wars: The Force Unleashed,Xbox 360,7.3,2008,9,15,526,Action,LucasArts,1.74,0.8,0.0,0.26,2.8,73,74,6.7,389
FaceBreaker,Xbox 360,5.0,2008,9,3,7807,Fighting,Electronic Arts,0.15,0.02,0.0,0.02,0.19,54,57,6.3,19
Pure,Xbox 360,8.6,2008,9,15,622,Racing,Disney Interactive Studios,1.38,0.85,0.0,0.25,2.48,85,55,7.7,83
Zoids Assault,Xbox 360,4.8,2008,9,15,11097,Strategy,Takara Tomy,0.08,0.0,0.0,0.01,0.09,46,17,7.3,7
Warhammer: Battle March,Xbox 360,5.8,2008,9,10,10008,Strategy,Deep Silver,0.09,0.02,0.0,0.01,0.11,55,30,6.7,20
Mercenaries 2: World in Flames,Xbox 360,7.9,2008,8,31,1951,Shooter,Electronic Arts,0.65,0.3,0.01,0.1,1.06,72,69,7.2,152
NFL Head Coach 09,Xbox 360,7.0,2008,9,8,10050,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.11,64,12,7.1,12
Rapala Fishing Frenzy 2009,Xbox 360,2.5,2008,9,5,13371,Sports,Activision,0.04,0.0,0.0,0.0,0.05,31,4,4.4,9
Rock Band 2,Xbox 360,9.0,2008,9,12,735,Misc,Electronic Arts,1.78,0.24,0.0,0.18,2.2,92,69,8.3,156
Tiger Woods PGA Tour 09,Xbox 360,8.1,2008,8,28,3101,Sports,Electronic Arts,0.35,0.23,0.0,0.07,0.65,82,34,7.2,9
Infinite Undiscovery,Xbox 360,7.1,2008,8,27,2907,Role-Playing,Square Enix,0.34,0.18,0.12,0.06,0.7,68,60,7,158
NHL 09,Xbox 360,9.0,2008,9,5,3951,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5,88,41,8.4,61
NHL 2K9,Xbox 360,8.0,2008,9,9,8264,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,69,33,6.7,7
Warriors Orochi 2,Xbox 360,4.0,2008,9,25,12642,Action,Tecmo Koei,0.04,0.0,0.01,0.0,0.06,56,14,7.5,4
Brothers in Arms: Hell's Highway,Xbox 360,7.6,2008,9,23,2398,Shooter,Ubisoft,0.47,0.31,0.0,0.09,0.87,76,48,8,70
Battle Fantasia,Xbox 360,6.5,2008,9,16,11168,Fighting,505 Games,0.07,0.0,0.01,0.01,0.09,71,22,6.6,8
Baja: Edge of Control,Xbox 360,6.9,2008,9,22,7677,Racing,THQ,0.12,0.06,0.0,0.02,0.2,61,21,5,11
LEGO Batman: The Videogame,Xbox 360,7.7,2008,9,23,395,Action,Warner Bros. Interactive Entertainment,2.03,1.03,0.0,0.32,3.38,76,49,7.9,75
Fracture,Xbox 360,5.9,2008,10,2,5446,Shooter,LucasArts,0.15,0.14,0.0,0.04,0.33,63,60,6.2,45
FIFA Soccer 09,Xbox 360,8.6,2008,10,14,879,Sports,Electronic Arts,0.49,1.26,0.01,0.18,1.94,87,42,7.5,108
NBA Live 09,Xbox 360,6.5,2008,10,7,2900,Sports,Electronic Arts,0.5,0.14,0.0,0.07,0.71,77,32,7.4,14
Dead Space,Xbox 360,8.7,2008,10,10,1364,Action,Electronic Arts,0.89,0.4,0.0,0.13,1.42,88,67,8.8,545
NBA 2K9,Xbox 360,8.5,2008,10,6,1559,Sports,Take-Two Interactive,1.0,0.16,0.0,0.11,1.27,84,32,7.2,44
Saints Row 2,Xbox 360,8.2,2008,10,9,462,Action,THQ,1.94,0.8,0.02,0.27,3.03,81,75,8.1,307
Golden Axe: Beast Rider,Xbox 360,3.2,2008,10,16,5545,Action,Sega,0.19,0.11,0.0,0.03,0.33,45,33,5.8,33
Cabela's Dangerous Hunts 2009,Xbox 360,5.2,2008,10,15,9433,Sports,Activision,0.12,0.0,0.0,0.01,0.13,,,4.5,6
Blitz: The League II,Xbox 360,5.5,2008,10,15,10511,Sports,Midway Games,0.08,0.01,0.0,0.01,0.1,62,25,7.5,15
Midnight Club: Los Angeles,Xbox 360,8.5,2008,10,20,676,Racing,Take-Two Interactive,1.68,0.46,0.01,0.2,2.35,82,50,8.2,100
Fable II,Xbox 360,8.8,2008,10,20,260,Role-Playing,Microsoft Game Studios,2.51,1.27,0.11,0.41,4.31,89,95,6.5,2423
Fallout 3,Xbox 360,9.6,2008,10,27,209,Role-Playing,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96,93,84,8.5,1655
Crash: Mind Over Mutant,Xbox 360,6.9,2008,10,27,4112,Platform,Vivendi Games,0.22,0.21,0.0,0.05,0.48,73,7,6.5,36
Spider-Man: Web of Shadows,Xbox 360,5.7,2008,10,22,4722,Action,Activision,0.36,0.02,0.0,0.03,0.41,68,57,8.6,87
Rock Revolution,Xbox 360,3.0,2008,10,21,6362,Misc,Konami Digital Entertainment,0.25,0.0,0.0,0.02,0.27,38,28,5.1,17
Far Cry 2,Xbox 360,8.8,2008,10,21,1153,Action,Ubisoft,0.71,0.69,0.02,0.18,1.6,85,75,6.7,288
Tom Clancy's EndWar,Xbox 360,8.0,2008,11,4,2280,Strategy,Ubisoft,0.58,0.24,0.01,0.09,0.91,77,63,7.2,53
MotoGP 08,Xbox 360,5.0,2008,10,30,5323,Racing,Capcom,0.11,0.2,0.0,0.04,0.35,65,21,6,9
Gears of War 2,Xbox 360,9.5,2008,11,3,119,Shooter,Microsoft Game Studios,4.15,1.92,0.06,0.64,6.76,93,90,7.7,2739
Legendary,Xbox 360,2.5,2008,11,6,6569,Shooter,Atari,0.08,0.15,0.0,0.03,0.26,47,39,7.1,87
WWE SmackDown vs. Raw 2009,Xbox 360,7.9,2008,11,8,2255,Fighting,THQ,0.58,0.26,0.0,0.08,0.92,78,9,6.9,34
Namco Museum: Virtual Arcade,Xbox 360,6.5,2008,11,6,5722,Misc,Atari,0.27,0.01,0.01,0.02,0.31,63,16,tbd,
Banjo-Kazooie: Nuts & Bolts,Xbox 360,8.3,2008,11,5,2656,Platform,Microsoft Game Studios,0.32,0.36,0.0,0.09,0.78,,,,
Banjo-Kazooie,Xbox 360,8.0,2008,11,5,16056,Platform,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,77,17,8.2,70
Mirror's Edge,Xbox 360,7.3,2008,11,11,1738,Platform,Electronic Arts,0.51,0.51,0.01,0.13,1.17,79,82,7.6,328
Madagascar: Escape 2 Africa,Xbox 360,4.7,2008,11,14,6656,Action,Activision,0.12,0.1,0.0,0.03,0.25,55,6,tbd,
Command & Conquer: Red Alert 3,Xbox 360,7.4,2008,11,11,4283,Strategy,Electronic Arts,0.18,0.23,0.0,0.05,0.46,,,,
Call of Duty: World at War,Xbox 360,9.2,2008,11,11,99,Shooter,Activision,4.79,1.9,0.0,0.69,7.37,84,84,7.6,580
Left 4 Dead,Xbox 360,9.0,2008,11,17,370,Shooter,Electronic Arts,2.66,0.5,0.05,0.3,3.52,89,67,7.9,1309
NCAA Basketball 09,Xbox 360,7.1,2008,11,17,7265,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22,55,4,tbd,
You're in the Movies,Xbox 360,4.2,2008,11,17,4100,Misc,Microsoft Game Studios,0.27,0.17,0.0,0.05,0.48,55,21,5.5,20
Mortal Kombat vs. DC Universe,Xbox 360,7.5,2008,11,15,892,Fighting,Midway Games,1.53,0.24,0.0,0.16,1.93,76,44,7.1,107
Lips,Xbox 360,6.8,2008,11,20,2632,Misc,Microsoft Game Studios,0.12,0.56,0.0,0.1,0.78,71,43,7.4,34
NPPL: Championship Paintball 2009,Xbox 360,4.9,2008,11,24,9779,Shooter,Activision Value,0.1,0.01,0.0,0.01,0.12,,,8.3,11
Bolt,Xbox 360,5.1,2008,11,24,6710,Adventure,Disney Interactive Studios,0.18,0.05,0.0,0.02,0.25,,,,
Karaoke Revolution Presents American Idol Encore 2,Xbox 360,5.5,2008,11,24,11103,Misc,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,,,tbd,
Disney Sing It,Xbox 360,6.2,2008,11,24,4554,Misc,Disney Interactive Studios,0.39,0.01,0.0,0.03,0.43,,,tbd,
The Last Remnant,Xbox 360,5.3,2008,11,24,2969,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,0.69,66,49,6.9,122
Naruto: The Broken Bond,Xbox 360,8.3,2008,11,18,3406,Action,Ubisoft,0.24,0.28,0.0,0.07,0.59,80,34,7.8,46
Prince of Persia,Xbox 360,9.3,2008,11,26,2044,Action,Ubisoft,0.54,0.35,0.02,0.1,1.01,85,59,7.3,245
Monopoly,Xbox 360,7.0,2008,12,5,3377,Misc,Electronic Arts,0.34,0.2,0.0,0.06,0.6,70,11,7.8,17
Secret Service,Xbox 360,4.5,2008,12,8,13261,Action,Activision Value,0.04,0.0,0.0,0.0,0.05,,,5.5,8
Sonic Unleashed,Xbox 360,4.5,2008,12,2,2161,Platform,Sega,0.54,0.33,0.0,0.09,0.96,66,30,7.3,136
The Legend of Spyro: Dawn of the Dragon,Xbox 360,7.3,2008,12,5,5610,Platform,Vivendi Games,0.16,0.13,0.0,0.03,0.32,64,11,6.5,19
Destroy All Humans! Path of the Furon,Xbox 360,3.0,2008,12,11,9423,Action,THQ,0.08,0.04,0.0,0.01,0.13,,,,
Winter Sports 2: The Next Challenge,Xbox 360,4.5,2008,12,18,11749,Sports,RTL,0.06,0.01,0.0,0.01,0.07,,,tbd,
The Lord of the Rings: Conquest,Xbox 360,7.0,2009,1,13,3162,Action,Electronic Arts,0.37,0.21,0.0,0.06,0.64,54,45,7.1,57
Skate 2,Xbox 360,8.3,2009,1,19,1876,Sports,Electronic Arts,0.82,0.17,0.01,0.09,1.09,84,70,8,72
MLB Front Office Manager,Xbox 360,6.6,2009,1,27,11990,Sports,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07,49,8,6.5,8
Afro Samurai,Xbox 360,6.6,2009,1,27,6944,Action,Atari,0.16,0.05,0.0,0.02,0.24,65,70,6.2,57
Onechanbara: Bikini Samurai Squad,Xbox 360,3.0,2009,2,17,9533,Action,D3Publisher,0.11,0.01,0.0,0.01,0.13,39,39,6.4,55
X-Blades,Xbox 360,6.0,2009,2,13,9141,Action,SouthPeak Games,0.1,0.02,0.02,0.01,0.14,50,39,5.4,14
Sonic's Ultimate Genesis Collection,Xbox 360,9.0,2009,2,12,1350,Misc,Sega,0.85,0.46,0.0,0.13,1.43,80,35,8.6,43
Street Fighter IV,Xbox 360,9.3,2009,2,12,484,Fighting,Capcom,1.82,0.71,0.15,0.26,2.95,94,61,7.3,330
F.E.A.R. 2: Project Origin,Xbox 360,8.1,2009,2,10,3804,Shooter,Warner Bros. Interactive Entertainment,0.32,0.15,0.0,0.05,0.53,77,68,8,114
Race Pro,Xbox 360,7.7,2009,2,23,8146,Racing,Atari,0.06,0.09,0.0,0.02,0.18,72,54,7,60
Halo Wars,Xbox 360,8.4,2009,2,20,579,Strategy,Microsoft Game Studios,1.53,0.82,0.04,0.24,2.63,82,92,7.2,454
Star Ocean: The Last Hope,Xbox 360,8.0,2009,2,19,2613,Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79,72,56,7.2,150
50 Cent: Blood on the Sand,Xbox 360,7.1,2009,2,24,7362,Shooter,THQ,0.12,0.07,0.0,0.02,0.21,71,54,6.4,64
Tom Clancy's HAWX,Xbox 360,6.7,2009,3,4,3461,Action,Ubisoft,0.31,0.19,0.02,0.06,0.58,73,64,7.3,51
Major League Baseball 2K9,Xbox 360,6.8,2009,3,3,3316,Sports,Spike,0.56,0.0,0.0,0.05,0.61,64,29,5.3,26
ShellShock 2: Blood Trails,Xbox 360,4.6,2009,3,2,11171,Shooter,Eidos Interactive,0.05,0.03,0.0,0.01,0.09,30,21,5.9,33
Eat Lead: The Return of Matt Hazard,Xbox 360,5.2,2009,3,2,9647,Shooter,D3Publisher,0.1,0.01,0.0,0.01,0.13,51,38,6.5,21
Resident Evil 5,Xbox 360,9.0,2009,3,6,372,Action,Capcom,2.11,0.94,0.12,0.34,3.51,84,76,7.5,667
Trivial Pursuit,Xbox 360,7.8,2009,3,10,5095,Misc,Electronic Arts,0.12,0.21,0.0,0.04,0.37,67,11,tbd,
The Chronicles of Riddick: Assault on Dark Athena,Xbox 360,7.4,2009,3,31,5969,Shooter,Atari,0.16,0.1,0.0,0.03,0.29,82,67,8.2,73
Guitar Hero: Metallica,Xbox 360,8.9,2009,3,29,2562,Misc,Activision,0.52,0.21,0.0,0.07,0.81,85,20,8.6,17
Wanted: Weapons of Fate,Xbox 360,7.3,2009,3,24,5139,Shooter,Warner Bros. Interactive Entertainment,0.17,0.15,0.0,0.04,0.37,62,61,7.5,26
Ninja Blade,Xbox 360,6.5,2009,4,6,5443,Action,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33,68,65,6.8,55
Monsters vs. Aliens,Xbox 360,5.0,2009,4,3,8367,Action,Activision,0.12,0.03,0.0,0.01,0.17,47,8,tbd,
Ski-Doo Snowmobile Challenge,Xbox 360,6.4,2009,4,15,13941,Racing,Valcon Games,0.03,0.0,0.0,0.0,0.04,,,tbd,
Stormrise,Xbox 360,4.9,2009,3,31,8744,Strategy,Sega,0.11,0.03,0.0,0.01,0.15,51,28,5.3,20
The Godfather II,Xbox 360,7.7,2009,4,7,2596,Action,Electronic Arts,0.47,0.24,0.01,0.08,0.79,65,72,6.9,60
Leisure Suit Larry: Box Office Bust,Xbox 360,2.2,2009,4,7,8477,Adventure,Codemasters,0.14,0.01,0.0,0.01,0.16,25,27,2.5,41
Hannah Montana: The Movie,Xbox 360,2.3,2009,4,13,7361,Adventure,Disney Interactive Studios,0.14,0.06,0.0,0.02,0.21,,,tbd,
Velvet Assassin,Xbox 360,5.0,2009,4,30,8155,Shooter,DTP Entertainment,0.14,0.02,0.01,0.01,0.18,56,46,7.1,55
Sacred 2: Fallen Angel,Xbox 360,6.5,2009,5,5,3699,Role-Playing,Deep Silver,0.29,0.17,0.04,0.05,0.54,70,45,7.1,51
Dynasty Warriors: Gundam 2,Xbox 360,5.6,2009,4,24,7757,Action,Namco Bandai Games,0.07,0.03,0.08,0.01,0.19,54,22,7,28
Battlestations: Pacific,Xbox 360,7.7,2009,5,19,5513,Strategy,Eidos Interactive,0.17,0.12,0.01,0.03,0.33,76,48,7.4,41
Bionic Commando,Xbox 360,8.0,2009,5,18,6192,Platform,Capcom,0.12,0.12,0.01,0.03,0.28,71,48,7.4,62
Raiden Fighters Aces,Xbox 360,7.3,2009,5,14,10878,Shooter,Valcon Games,0.06,0.03,0.0,0.01,0.09,73,11,7.5,12
Ghostbusters: The Video Game,Xbox 360,8.0,2009,6,8,3195,Action,Atari,0.43,0.14,0.0,0.06,0.63,76,29,8.5,28
Fuel,Xbox 360,5.1,2009,6,2,5703,Racing,Codemasters,0.09,0.19,0.0,0.04,0.31,66,45,7,45
Tiger Woods PGA Tour 10,Xbox 360,8.3,2009,6,9,3114,Sports,Electronic Arts,0.39,0.2,0.0,0.06,0.65,88,44,8.8,57
Damnation,Xbox 360,2.5,2009,5,29,11943,Shooter,Codemasters,0.06,0.01,0.0,0.01,0.07,36,36,2.8,40
